Type,ObjectName,StaticMeshName,X,Y,Z,SpawnChance
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_555',StaticMesh'Chateau_blockout_TEST_Cube_103',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_556',StaticMesh'Chateau_blockout_TEST_Cube_104',34.89242,-292.14746,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_56',StaticMesh'SM_Cliff_01a',-4854.2954,3255.028,3509.9753,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_580',StaticMesh'Chateau_blockout_TEST_Cube_143',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_581',StaticMesh'Chateau_blockout_TEST_Cube_147',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_586',StaticMesh'Chateau_blockout_TEST_Cube_152',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_587',StaticMesh'Chateau_blockout_TEST_Cube_153',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_59',StaticMesh'SM_Cliff_01a',-5286.3174,4040.4387,-2413.0278,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_592',StaticMesh'Chateau_blockout_TEST_Cube_160',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_593',StaticMesh'Chateau_blockout_TEST_Cube_161',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_594',StaticMesh'Chateau_blockout_TEST_Cube_162',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_595',StaticMesh'Chateau_blockout_TEST_Cube_163',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_0',StaticMesh'SM_Barrack_Beam_01f',-2782.6714,3376.8872,11042.909,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_1',StaticMesh'SM_Barrack_Beam_01d',-2845.4475,3265.17,11042.909,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_10',StaticMesh'SM_WoodenBeam_01a',-2822.1416,3284.798,11115.315,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_11',StaticMesh'SM_WoodenBeam_01a',-2988.3245,3002.4514,11115.315,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_12',StaticMesh'SM_WoodenBeam_01a',-2989.196,3000.957,11115.315,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_13',StaticMesh'SM_WoodenBeam_01c',-3131.8123,2884.4204,11112.316,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_14',StaticMesh'SM_WoodenBeam_01c',-3040.9392,3040.2026,11112.316,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_15',StaticMesh'SM_WoodenBeam_01c',-2960.3826,3178.2996,11112.316,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_16',StaticMesh'SM_WoodenBeam_01c',-2893.521,3292.919,11112.316,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_17',StaticMesh'SM_WoodenBeam_01c',-2829.8833,3402.012,11112.316,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_18',StaticMesh'SM_WoodenBeam_01c',-2800.584,3452.2393,11112.316,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_19',StaticMesh'SM_WoodenBeam_01a',-3043.9133,3085.2031,11110.78,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_2',StaticMesh'SM_Barrack_Beam_01d',-2994.4053,3013.9158,11042.909,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_20',StaticMesh'SM_WoodenBeam_01d',-2893.6477,3342.8013,11110.78,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_21',StaticMesh'SM_WoodenBeam_01a',-2844.3794,3259.5676,11121.296,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_22',StaticMesh'SM_WoodenBeam_01b',-3010.8645,2970.8755,11121.296,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_23',StaticMesh'SM_WoodenBeam_01d',-3017.8318,2998.55,11120.948,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_24',StaticMesh'SM_WoodenBeam_01a',-2849.3196,3288.065,11121.296,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_25',StaticMesh'SM_WoodenBeam_01a',-3018.176,3035.6152,11121.296,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_26',StaticMesh'SM_WoodenBeam_01b',-2850.7668,3323.7683,11121.296,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_27',StaticMesh'SM_WoodenBeam_01a',-3033.28,3044.835,11121.296,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_28',StaticMesh'SM_WoodenBeam_01d',-2866.097,3336.1143,11120.463,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_29',StaticMesh'SM_WoodenBeam_01a',-2982.702,3014.9219,11102.481,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_3',StaticMesh'SM_Barrack_Beam_01d',-3079.3992,2868.212,11042.909,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_30',StaticMesh'SM_WoodenBeam_01b',-2814.7852,3302.779,11103.026,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_31',StaticMesh'SM_WoodenBeam_01b',-3079.5627,3008.2576,11121.296,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_32',StaticMesh'SM_WoodenBeam_01a',-2910.4465,3296.7283,11121.296,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_33',StaticMesh'SM_Bucket_01a',-3113.1433,2847.9111,11046.591,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_35',StaticMesh'SM_Crate_02b',-2971.7573,3101.823,11143.949,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_37',StaticMesh'sm_Stool_01d',-2881.9856,3233.838,11042.909,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_38',StaticMesh'sm_Stool_01e',-2936.2368,3117.1777,11042.909,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_39',StaticMesh'SM_IronBucket_01b',-2917.6504,3187.0227,11042.909,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_4',StaticMesh'SM_Barrack_Beam_01e',-2913.9456,3151.8462,11042.909,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_40',StaticMesh'SM_IronBucket_01a',-2908.6208,3263.8694,11040.52,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_41',StaticMesh'SM_Crate_02a',-2838.2654,3335.279,11042.909,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_43',StaticMesh'SM_HayPile_02a',-3067.388,2949.3994,11040.201,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_5',StaticMesh'SM_IronBucket_01b',-3058.8079,2886.095,11042.909,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_53',StaticMesh'SM_PoorPlate_01a',-3068.731,2963.5696,11123.65,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_60',StaticMesh'SM_Nail_03',-2778.9333,3374.643,11099.926,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_61',StaticMesh'SM_Nail_03',-2776.4922,3374.9307,11109.542,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_62',StaticMesh'SM_Nail_03',-2843.3381,3263.1768,11100.767,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_63',StaticMesh'SM_Nail_03',-2908.541,3150.4907,11102.913,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_64',StaticMesh'SM_Nail_03',-2908.2148,3143.4963,11114.521,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_65',StaticMesh'SM_Nail_03',-2901.4927,3155.0845,11114.668,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_66',StaticMesh'SM_Nail_03',-2989.9592,3011.4387,11101.482,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_67',StaticMesh'SM_Nail_03',-2988.1858,3008.3904,11113.791,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_68',StaticMesh'SM_Nail_03',-3075.2095,2866.1873,11101.379,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_69',StaticMesh'SM_Nail_03',-3071.6936,2864.1614,11114.435,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_7',StaticMesh'SM_IronBucket_01c',-3027.4048,2983.9722,11042.909,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_70',StaticMesh'SM_Nail_03',-3093.8997,2861.995,11119.345,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_71',StaticMesh'SM_Nail_03',-3102.382,2867.673,11119.148,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_72',StaticMesh'SM_Nail_03',-3108.6514,2872.78,11118.846,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_73',StaticMesh'SM_Nail_03',-3124.5312,2880.9963,11119.454,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_74',StaticMesh'SM_Nail_03',-3131.4695,2885.975,11119.554,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_75',StaticMesh'SM_Nail_03',-3068.2458,2864.3706,11118.892,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_76',StaticMesh'SM_Nail_03',-3076.8857,2852.7146,11113.723,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_77',StaticMesh'SM_Nail_03',-3074.4685,2855.3662,11114.728,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_78',StaticMesh'SM_Nail_03',-2788.1868,3444.6511,11119.389,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_79',StaticMesh'SM_Nail_03',-2793.512,3450.5513,11118.532,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_8',StaticMesh'SM_WoodenBucket_02a',-2971.4998,3075.0557,11042.909,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_80',StaticMesh'SM_Nail_03',-2800.0146,3453.7493,11118.594,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_81',StaticMesh'SM_Nail_03',-2808.7864,3458.5547,11118.908,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_82',StaticMesh'SM_Nail_03',-2819.452,3464.9048,11119.285,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_83',StaticMesh'SM_Nail_03',-2769.6736,3432.6736,11119.777,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_84',StaticMesh'SM_Nail_03',-2759.471,3426.5007,11118.318,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_85',StaticMesh'SM_Nail_03',-2751.8403,3425.9094,11119.311,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_86',StaticMesh'SM_Nail_03',-2744.4055,3420.9797,11119.069,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_87',StaticMesh'SM_Nail_03',-2773.8105,3374.373,11116.562,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_88',StaticMesh'SM_Nail_03',-2744.3562,3416.6714,11115.735,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_5fba05a1a32a7429_9',StaticMesh'SM_WoodenBucket_02a',-3016.5137,3062.4053,11042.909,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_60',StaticMesh'SM_Cliff_02a',2039.9181,3256.7834,3473.5667,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_61',StaticMesh'SM_Cliff_01a',858.5467,7401.498,-3763.0093,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_611',StaticMesh'Chateau_blockout_TEST_Cube_179',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_612',StaticMesh'Chateau_blockout_TEST_Cube_180',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_613',StaticMesh'Chateau_blockout_TEST_Cube_181',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_614',StaticMesh'Chateau_blockout_TEST_Cube_182',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_615',StaticMesh'Chateau_blockout_TEST_Cube_183',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_616',StaticMesh'Chateau_blockout_TEST_Cube_184',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_617',StaticMesh'Chateau_blockout_TEST_Cube_185',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_618',StaticMesh'Chateau_blockout_TEST_Cube_186',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_619',StaticMesh'Chateau_blockout_TEST_Cube_187',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_62',StaticMesh'SM_Cliff_01a',-5395.428,8487.821,-11074.99,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_620',StaticMesh'Chateau_blockout_TEST_Cube_188',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_621',StaticMesh'Chateau_blockout_TEST_Cube_191',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_623',StaticMesh'Chateau_blockout_TEST_Cube_193',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_624',StaticMesh'Chateau_blockout_TEST_Cube_194',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_625',StaticMesh'Chateau_blockout_TEST_Cube_195',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_626',StaticMesh'Chateau_blockout_TEST_Cube_197',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_627',StaticMesh'Chateau_blockout_TEST_Cube_198',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_628',StaticMesh'Chateau_blockout_TEST_Cube_201',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_629',StaticMesh'Chateau_blockout_TEST_Cube_202',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_63',StaticMesh'SM_Cliff_01a',-6813.3945,5390.678,-11061.346,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_630',StaticMesh'Chateau_blockout_TEST_Cube_203',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_631',StaticMesh'Chateau_blockout_TEST_Cube_204',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_632',StaticMesh'Chateau_blockout_TEST_Cube_205',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_633',StaticMesh'Chateau_blockout_TEST_Cube_206',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_637',StaticMesh'Chateau_blockout_TEST_Cube_215',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_638',StaticMesh'Chateau_blockout_TEST_Cube_216',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_639',StaticMesh'Chateau_blockout_TEST_Cube_217',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_64',StaticMesh'SM_Rock_L_05',5157.368,4679.691,3467.0461,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_640',StaticMesh'Chateau_blockout_TEST_Cube_218',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_646',StaticMesh'Chateau_blockout_TEST_Cube_224',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_647',StaticMesh'Chateau_blockout_TEST_Cube_225',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_65',StaticMesh'SM_Rock_L_01',-22937.188,16555.143,-9035.256,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_66',StaticMesh'SM_Rock_L_01',-21342.188,15782.142,-9035.256,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_669',StaticMesh'Chateau_blockout_TEST_Cube_247',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_67',StaticMesh'SM_Cliff_01a',-7789.0327,-6853.0923,-8204.555,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_670',StaticMesh'Chateau_blockout_TEST_Cube_248',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_671',StaticMesh'Chateau_blockout_TEST_Cube_249',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_672',StaticMesh'Chateau_blockout_TEST_Cube_250',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_673',StaticMesh'Chateau_blockout_TEST_Cube_251',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_674',StaticMesh'Chateau_blockout_TEST_Cube_252',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_675',StaticMesh'Chateau_blockout_TEST_Cube_253',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_68',StaticMesh'SM_Cliff_01a',-7194.2773,-1444.8645,907.79926,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_69',StaticMesh'SM_Cliff_01a',478.58832,2744.1377,-1119.3342,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_6f1374c4b0926a2c_1',StaticMesh'SM_Books_01c',258.22946,1355.162,11378.459,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_6f1374c4b0926a2c_11',StaticMesh'SM_Books_01a',219.0456,1313.3607,11283.536,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_6f1374c4b0926a2c_3',StaticMesh'SM_Books_01e',230.78224,1327.1674,11378.467,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_6f1374c4b0926a2c_7',StaticMesh'SM_Books_01h',250.65945,1343.9865,11311.57,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_7',StaticMesh'SM_Crucifix_01a',-26097.0,32853.0,-8273.0,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_703',StaticMesh'Chateau_blockout_TEST_Cube_281',-72.5096,1.8189894e-12,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_704',StaticMesh'Chateau_blockout_TEST_Cube_282',-72.5096,1.8189894e-12,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_705',StaticMesh'Chateau_blockout_TEST_Cube_283',-72.5096,1.8189894e-12,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_706',StaticMesh'Chateau_blockout_TEST_Cube_284',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_707',StaticMesh'Chateau_blockout_TEST_Cube_285',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_708',StaticMesh'Chateau_blockout_TEST_Cube_286',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_709',StaticMesh'Chateau_blockout_TEST_Cube_287',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_710',StaticMesh'Chateau_blockout_TEST_Cube_288',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_711',StaticMesh'Chateau_blockout_TEST_Cube_289',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_712',StaticMesh'Chateau_blockout_TEST_Cube_290',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_718',StaticMesh'Chateau_blockout_TEST_Cube_299',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_719',StaticMesh'Chateau_blockout_TEST_Cube_301',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_720',StaticMesh'Chateau_blockout_TEST_Cube_303',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_729',StaticMesh'Chateau_blockout_TEST_Cube_322',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_730',StaticMesh'Chateau_blockout_TEST_Cube_323',-0.0029296875,0.0,10584.812,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_731',StaticMesh'Chateau_blockout_TEST_Cube_324',-0.0029296875,0.0,10584.812,
